"y","x"
-0.565431562789497,0.811307754554906
0.886987135821419,0.552408242701391
0.393341635639295,0.63566176872563
0.923631647393781,0.41615176442121
-0.417589806767248,0.607698873795424
0.465673066822106,0.412832048204533
0.388885595797875,0.351873381347215
-0.3591678322397,0.301242155186514
0.293659538850765,0.272097474760911
-0.000947461359639598,0.243333359807582
1.34210278578619,0.197333702996244
-0.820795284524011,0.899429436244515
0.972360071292917,0.729253734136547
0.720942367964451,0.769895136952526
0.143808954384419,0.615861213951487
0.90315798907987,0.354616891725051
0.687325108767758,0.568124497985538
0.0813043729672999,0.516216121251259
-0.101275456044519,0.309130608925946
-0.517454462458412,0.227754930769189
-1.04677931132203,0.298205620594925
-0.708281831075068,0.6575810188827
-1.60165026953804,0.563697668445501
0.794777707745941,1.35159250174271
0.744457366998469,0.893305642589042
-1.382795842685,0.679008965546934
-0.141765559983657,1.13645332323755
-0.740373640642719,0.562620318894011
0.901607853815738,0.544309378661026
-0.182802760139547,0.642882440289299
0.0384069145335106,0.370519715761574
0.0924775175511736,0.248797922738223
-0.157438851719853,0.20294000559626
0.329840167954472,0.191090799050851
-0.488036832450862,0.219954134178834
-0.286607528795561,0.283253633603002
-0.0758078218172581,0.24615900366612
-0.0213043780772616,0.200762331805919
-0.498097290010866,0.180486483332471
0.192420502382192,0.271434957459456
-0.569679035720056,0.223384242878588
0.0200245408830574,0.319167378647008
0.663001804396214,0.227827344353834
0.229338415289893,0.366959494794588
-0.149715695262972,0.267822241408907
0.00110268256145903,0.216094812326793
0.197856408412606,0.18643841129425
-0.804506384453275,0.190234227857674
-0.585226114899779,0.434985900193502
-1.26362822788665,0.410990202301677
0.41499160831701,0.903098600245448
0.0427119890808614,0.530126654087595
0.775712810557357,0.312780387239535
0.864277338273231,0.465804300680932
0.172795984634665,0.585111847253437
0.184909387640615,0.34598811982372
-1.64576671398707,0.252071840584539
-0.355577631137787,1.28424796698093
-0.0233591211144707,0.664273367498597
-0.484569111115434,0.365927606415135
0.36112018719515,0.340293931944935
-0.313719243622332,0.288280688617918
1.34814821420243,0.254680180974754
1.18042384042381,0.928873515372784
-2.48127123772524,1.02890958336547
2.8037240994197,2.9742466154112
1.49168517131504,4.4340461764312
-0.550934551600875,2.76366833070096
-0.07878073167732,1.32687888433945
-0.127071641876702,0.633234115209224
-0.565022016048733,0.359752526951386
-0.577665033076319,0.371600962228464
-0.476546986400807,0.382119141067012
-0.221456969110337,0.343686468525881
0.564228572116704,0.257091863077367
-0.326486369128054,0.330178297868089
0.182843084976185,0.274708658837804
0.139701091743412,0.223256101024565
-0.345635338922663,0.197108998423546
0.0256091760580643,0.226629114374292
-0.844719453253334,0.190913977709066
1.21360431455903,0.461785972965471
-0.706561823129704,0.873848562112701
-0.401310350878122,0.649231268806829
-0.406424394792612,0.4241125066115
0.507177416317665,0.335717318117617
0.456895976047879,0.337178499896112
-0.550103563249692,0.318372973129942
0.662485191707395,0.34839476137198
0.690218493425075,0.414912556241426
-1.33956602196989,0.456525649962963
0.0586264037305927,1.00038511087167
0.795145402017985,0.501528866434423
-0.798262684289449,0.553514030713907
-0.607659866076617,0.576294937537161
-1.15898163215575,0.478218180150965
0.814822156070772,0.828582641530144
0.238136306136819,0.697007115021586
-0.359699975234338,0.40148640612883
0.337689734825947,0.312348191324966
0.640173731088242,0.270553019332714
-0.409193411712795,0.372150170123262
-0.174883640709665,0.315835767324967
-0.199493561374596,0.238568022045134
0.754759983637237,0.211346281230021
0.170773406345708,0.412403565652041
-0.946409829321861,0.276626848786783
-0.311317971012909,0.568927365529527
0.605290074553582,0.366338497842049
1.11896930760191,0.393085828878052
-0.839164727267187,0.758071256093261
-1.3571052136484,0.68490747823307
-0.0823783441966088,1.1106568156579
0.807048319193139,0.54697720290019
0.253041518336157,0.579321676965065
0.326625804023676,0.357340674786773
0.442850133000141,0.285610036256354
-0.483541563418503,0.292690510621839
-0.250660512696061,0.31060118167002
-0.593726258792436,0.249372749718029
-0.151520175498054,0.340753448039076
0.0316995353595355,0.245484724648815
0.170311533000654,0.19859583407633
-0.0587282048020839,0.191040740939745
-0.362233002355799,0.177795897191608
0.280125048212916,0.223603458074922
0.834157928852963,0.220829400284484
1.61223036372868,0.466659540221099
-1.19558657390761,1.32637851437993
-1.24532114576636,1.20232230803523
-0.225583104604414,1.20125882565123
-0.261271770524719,0.600858625093677
-0.30603765822936,0.367648625266719
-0.062061748933633,0.284523069408492
0.632389627719662,0.215349892035677
-0.643131666565711,0.346106613313236
0.588153113901367,0.40388998154113
-0.240432720477628,0.399925626773202
-0.284144848721322,0.28309340793979
0.281371737528046,0.245532681197861
0.958582289614028,0.229881094350965
-0.0243315593733381,0.559504440125055
-0.424947836169192,0.324038585962637
0.454518254154179,0.301847699771006
-0.215617016453672,0.303373817252148
-0.33874543367621,0.239945806014612
-0.0148361701482528,0.241877709940438
0.0932672367886244,0.196839128754043
0.547277605657097,0.182215162484891
-0.345203754687342,0.292691176055463
-0.0130381118286553,0.264742723322281
0.192083516517093,0.205965086272935
0.704654877648634,0.197144465436203
0.812733786355265,0.377473184812086
-0.427859063676549,0.51520375691818
-0.731052309221906,0.379306854115342
0.0294812949458726,0.465497733173609
0.591409436354603,0.286546751970118
0.504439560473461,0.354524749351755
-0.604728035574379,0.343593607808965
-0.0765770382016504,0.383715841927445
0.0862903448025622,0.255831953882873
-0.132191501437799,0.205311190995607
0.452993353658914,0.189114313619195
-0.615282557338999,0.257726916831338
0.0121216893493668,0.354519816878783
-0.321150105768258,0.241866700892586
0.350951123259832,0.23800163653102
-0.168271751751552,0.244467330979343
0.536163619299189,0.209113085366752
-0.778593916469715,0.298633804810703
1.7234370106158,0.461936916629741
0.292573403071047,1.47286881847603
2.08547441350205,0.723387205864242
-0.0366092414578362,2.12903629409439
-0.64973382364129,0.952150612261804
-1.02673520606342,0.649721861538134
-1.67344830786973,0.781562817963289
-1.66988514617172,1.53279682283014
-0.454857443437143,1.82852528969403
1.44078592105399,0.914168233417682
2.16879554172903,1.29601292149003
-0.489090736925281,2.4998748093255
0.426318088296849,1.19563382330865
0.577017399891189,0.65095237428709
-1.51348632451467,0.493560581625712
-2.16874695258287,1.21368057444745
0.12277232497674,2.46685756751397
-2.6646414389357,1.09277224451767
-0.740427364258484,3.37723449704439
-1.04037614448797,1.67018687151486
0.0519856834721042,1.2010277574138
-1.23872723658567,0.581492107479946
0.486877615831016,0.946374909655642
0.0691062757459707,0.573369888981175
0.316984736137735,0.331258226531461
0.540058963703568,0.272695019790308
-0.000769308352390028,0.325743481626752
-0.994413169762206,0.230297629384837
0.476710838032073,0.587662072632542
-0.0652582104675805,0.425966118291913
0.768977588811813,0.272089900930138
-0.00597474933670526,0.445366573209987
-0.102961352034757,0.278160908335849
0.619278500021724,0.21550477933947
-0.708274559124675,0.33960425597145
0.154576097086125,0.436502842829881
0.0379267241086494,0.284158645048104
-0.0826719516858901,0.214238832579887
0.0511813285217797,0.188429393670177
0.314537929670604,0.176419568823772
-0.287292627485132,0.210141471210097
0.174606231773378,0.217071410006963
-0.390492428143965,0.199023498472425
0.226439078590024,0.240603133964078
0.130778032118633,0.216751116110711
0.158065766158887,0.193541603918213
0.150578156529585,0.187410556139844
-0.0905969304091627,0.184033734945477
-0.181418357260379,0.176896615498016
-0.213414759495409,0.183923694339628
0.0701916146145525,0.191787821564045
0.491643418830381,0.178685873730497
0.694773618319384,0.268159650003889
0.0840751960025482,0.400348012286599
-0.767020418336012,0.262966660347787
-0.903208077967965,0.440514792996855
-1.13115821182773,0.602519850041376
-0.182754515943923,0.852815500090669
-0.272468553233305,0.454485885275427
0.441191070143928,0.311489999110591
0.109089313125475,0.302455823794134
-0.108465289677851,0.225742520812929
0.419895423873259,0.195002895951132
0.12581546734562,0.248526025176334
0.378170802964171,0.205742222799892
-0.160560642220814,0.239502151605783
0.374062639591153,0.206112748574457
0.448311261662157,0.238414242764943
0.815096063301685,0.275758892039223
0.241768744830313,0.476056193779651
-0.105215980280895,0.31380332790259
-0.121277623864529,0.229949492163624
-0.248266396229088,0.19786310168554
-0.343565287813288,0.203799722072848
0.0277057046513511,0.22873473162523
0.59819790525645,0.191800935078183
0.902222421109265,0.319856667572555
0.231657777246015,0.553544785889927
0.486674179393722,0.342884044659397
-0.814681291865763,0.33189432061918
0.457566797621689,0.4982399711741
0.412890121475705,0.383042938183947
-0.247847388039608,0.321408476238468
0.107081136659707,0.25313472159861
-0.598351409547991,0.205840436570778
0.795417729442245,0.325545938351538
0.164691478437821,0.483294121065038
0.342162346834248,0.304166961654029
0.603025809429277,0.26849681329806
0.530944472739861,0.352854776054358
-1.17216201957518,0.353902723674947
-1.66347370452184,0.791146609523806
-1.85807400930302,1.52331655006376
0.0359781397003231,2.09030222964447
-0.99153080410955,0.936638662472305
0.905957620748528,0.867908799188174
0.603267567190999,0.775467203912203
-1.32837932050868,0.5557595846147
-1.17075886582946,1.02814048150792
-2.23115414038186,1.05952672137049
0.227466097303904,2.51503020780545
-1.57562970228603,1.12670841329125
-1.19156628955314,1.54372694880689
-1.44313386640187,1.28542286848253
0.105127747911302,1.44722328993541
1.03727148022828,0.683310053326527
0.659916141229445,0.8036968708086
-1.0694646539282,0.595674473705504
-0.509671118489607,0.79577164788291
-0.689745776178881,0.522214518762143
-0.610527437502697,0.4991855018075
0.506058526863211,0.448771701500444
-0.251296253702464,0.381946773644563
0.754648526531289,0.278038632307782
0.0816259150249207,0.439013212361452
0.150201208626661,0.278270400946043
-0.0120424788609017,0.220332321607581
-0.199836144449586,0.188190937161879
-0.0463282123377159,0.191250168716142
0.293040374214161,0.17735858878982
0.411429026065453,0.205292499883758
0.157161270860276,0.24982653734917
1.0709866159112,0.209810480963035
0.94421364477015,0.642729124969586
-0.457622167809442,0.713707412775887
0.183349611735256,0.4692501844986
0.332215919806669,0.301146905848828
-0.5407048087929,0.264605729288727
0.63571570928922,0.322786967816197
-0.224613066908033,0.390768572341318
-0.439808643118632,0.27648784086686
0.0916118797413641,0.287967793371485
0.575271318138029,0.218544211952492
0.232480629296786,0.319792520569903
0.226039325938126,0.249535905427253
0.259933455744031,0.220251872919126
-0.212356665238553,0.215126909733664
-0.98075264406976,0.204088905201961
-0.829146359408395,0.566385861620715
-0.523885663418597,0.601547818776364
0.315429727546975,0.450401602844763
-1.00177850409511,0.319959006346049
-0.0562895386285702,0.629407671045234
-0.240696441292838,0.3530304732817
-0.196409812461933,0.264386100053095
-0.361238408107584,0.221185165793771
0.229237866229022,0.240671341314349
-0.262956489862409,0.217288536251034
1.00952768003822,0.214573860724717
-0.613783608233822,0.593487998995225
0.723303916025127,0.488087326692702
0.0321799529971289,0.504502352651994
-0.774617320950194,0.302215160810757
0.89634649953763,0.460898861890725
0.107857191697903,0.605734363649635
0.39850257176644,0.346947014980237
0.124887669812788,0.302300525873882
0.0723986307938997,0.22715898237806
0.709836909606831,0.192960217647557
0.764603163715274,0.378731462355093
0.264014551944887,0.4853397841274
0.130832911887206,0.322017387106424
-0.0318015896252041,0.235653855175724
0.346455631007895,0.194666078511365
0.210228228963751,0.225879033107378
0.300201093246224,0.208029976544245
0.558215429047899,0.219260269172189
0.739577016773446,0.312345893759728
0.696974343011822,0.443728022999695
1.64836760001686,0.471800503126583
0.3729647871218,1.37556649916476
0.629008683366517,0.705867692639029
-0.140021125473794,0.540607846555804
-0.476708312618921,0.324085504853901
-0.423400378576874,0.320534528069552
0.25628885838682,0.299920963459437
0.370574696445039,0.246241976957062
0.423454545269488,0.253427033040958
0.541034642226307,0.273096313980139
-0.899999195918819,0.326325919227635
0.256171290667306,0.554529788752862
-1.01711234372583,0.348061407566006
0.718243739213559,0.65303157093018
-1.0305534927913,0.567562255939862
0.536921851403013,0.751841102977688
0.493887759746528,0.516050470996691
1.6178376072845,0.403990236089654
-0.241105142190878,1.30855550385347
-0.0749827894826191,0.646674877377742
-1.01784602300187,0.360918918438535
-0.844179264988692,0.658771777991701
0.746895955996703,0.648564163771419
0.726916179365747,0.58256709314226
-0.661145567454147,0.544389689986382
0.401194570492681,0.492601260540259
-0.0245288753718225,0.361423337573226
0.354945757843722,0.244810001320093
-0.113208368973093,0.248318596932539
0.584616050381246,0.204453892695235
0.298795275639226,0.318491927623441
-0.17647458539948,0.263108217747105
0.532123262564975,0.217700598815609
-0.55922293356929,0.300342306151361
0.409419573032586,0.345229038232482
-0.226314580192367,0.305141370005866
0.274408838085579,0.242543863685406
0.161808161245325,0.227137629641953
0.00706289492799331,0.201327804275019
0.199771088058884,0.180551075503913
0.777889266163131,0.188183825251257
-0.890898171753482,0.417318214265229
0.261992246306659,0.58440710667957
-0.470402631498756,0.361218817521752
-0.191577728672341,0.332998981297083
-0.17205639626777,0.247880402968134
0.0878205948186854,0.210993522585914
0.520481745780025,0.187482391784089
-0.454609965779035,0.283353455789725
0.892759905721161,0.296009470710136
-0.478792207760605,0.537211887989357
-0.536264612181603,0.406581546480653
-0.46180580786565,0.377664512303575
0.565066377559184,0.336371646592808
0.850044665954293,0.362268663056267
0.906706870071911,0.533937838869445
-1.93761008297741,0.642422074842018
1.08301297945292,1.8587019633991
0.274493702180835,1.31264763082503
-1.36364862716494,0.655197769344789
0.253885260747366,1.10589413908545
1.19085224573815,0.568140745884081
-1.30099800441822,0.89450792682547
0.18921855421767,1.13484149373026
0.189533282353963,0.568258061996195
0.180444615663588,0.341672370846425
0.286160740246617,0.249693052067362
-0.342098187587657,0.232632408530342
0.26283613623465,0.23986543139244
0.746312250980259,0.22357930636128
0.0784808508828312,0.412224512929801
0.835278007571089,0.267353502754038
-0.913224669972427,0.486017141074386
0.456168572248196,0.627998575568254
-0.248300712546446,0.434435336750085
1.37801167654392,0.298435432240463
-0.462476675798087,0.978940645172742
0.987258868491609,0.577130128331996
0.160496800586075,0.720724080698932
-0.141918385122611,0.398593321478919
0.507561606740604,0.267493659805892
-0.566149947583876,0.310044977777198
-0.0275783052740022,0.352228296370569
-0.4443198167356,0.241195543716942
-0.527989766583089,0.27544625730436
0.0360924966464613,0.32168778036833
0.356790686461334,0.229196179473002
-0.335180877419803,0.242598309367421
-0.0428116689715181,0.241977811982132
0.906073855278111,0.197524260392904
-0.623791211764318,0.507397636644577
-0.322662781347934,0.458605245007589
1.39244526413901,0.32508660618991
-0.824094656319474,1.00559616792523
-0.707737784104618,0.773891268199817
0.0108804053055938,0.609913615699653
0.0661406714447375,0.344012799567707
-0.371497673205964,0.239354955194747
0.00160437525177917,0.250946190556877
-0.0165710266705448,0.20037950583073
-0.522282376319494,0.180261641902258
-0.386616869149007,0.281216209006478
-0.726615278886883,0.272275525006823
0.559702670031162,0.420098115407475
-0.580877356175563,0.393346077698994
0.365494537245093,0.392305832246603
0.0847645443337435,0.310356835601043
0.0359546862692257,0.22701674543086
0.332894538454222,0.191323793958231
-0.0605013992674622,0.220857027076352
-0.0659251402471273,0.189806978555869
-0.0747402190105895,0.177661241068989
0.758596932775601,0.173298936562696
-1.04232159975642,0.399507297191698
1.24034290408355,0.694376645804189
-0.76634733192038,0.993130866205844
-0.732332635147966,0.732167639738932
0.313798433742205,0.607391491296678
0.870125988358049,0.382344379326296
-0.589225745807248,0.555785445976947
0.751554301196596,0.461188970199622
-0.491733120350399,0.51040913513869
-0.668912619508927,0.400884238715292
-0.961523044640991,0.439331332501435
0.494489112338714,0.645543159150847
